gene,gene_name,TATA,class,tail-dependence,expression,Spt3,Spt7,Taf1,Taf13,Bdf1Bdf2,Esa1,Med1,Med5,Med10,Med14,Med15,TID,Mot1,Bur6,NCB2,Toa1,Ssl2
YER065C,ICL1,TATA-less,TFIID,tail-independent,3.699457346,-1.888099385,-1.0416667,-2.391873594,-3.067932531,-1.768318178,-0.456788178,-0.591816172,-0.22631203,-1.604174089,-1.972205179,0.09079129,0.035030454,-0.510367774,-1.056557756,-1.127906944,-2.495855027,-4.029256547
YER014W,HEM14,,TFIID,tail-independent,3.691524561,-1.512250589,-0.763664638,-2.973859905,-3.52185342,-3.552622444,-3.159149358,-0.54351115,-0.337294323,-3.023475102,-3.018361203,0.141603805,0.186768512,-0.597199388,-0.620677249,-0.675672289,-5.894817763,-5.644469972
YDR078C,SHU2,TATA-less,TFIID,tail-independent,3.690946557,-1.171259687,-0.660283699,-1.732430286,-0.812813678,-1.712069461,-2.562765441,-0.289506617,-0.271302022,-0.662227627,-0.696245834,0.407044709,0.655318495,-0.574801065,0.023738749,-0.264925823,-3.212449618,-2.692039723
YLR011W,LOT6,TATA-less,TFIID,tail-independent,3.685892527,-1.260321519,-0.089797026,-2.672529215,-3.741713393,-4.049521774,-3.549612672,-0.537437087,-0.150952205,-2.092475685,-2.886658527,-0.081567144,0.085291448,-0.873280948,-1.071978921,-1.008264603,-5.185111405,-4.566749697
YOL026C,MIM1,TATA-less,TFIID,tail-independent,3.680917515,-1.121153722,-0.54557094,-2.189019336,-2.472079883,-4.279712386,-4.794590568,-0.560673857,-0.249813331,-2.418910508,-2.162553013,-0.015000084,0.167091471,-1.232732594,-1.162899889,-1.328232696,-4.220789084,-4.473035224
YHR101C,BIG1,TATA-less,TFIID,tail-independent,3.668859824,-1.473421298,-0.527462895,-1.843800112,-2.457319354,-4.665242855,-3.406534287,-0.237591552,0.005789492,-1.257654282,-1.474680446,0.101989786,0.345766002,-0.47359426,-0.705544725,-0.703221207,-3.497729663,-3.342318036
YNL138W-A,YSF3,TATA-less,TFIID,tail-independent,3.64983786,-0.574086902,-1.027477877,-2.942383084,-2.819590596,-4.450248934,-3.044579566,-0.340241606,-0.006266758,-2.672958982,-2.588122842,0.032962832,-0.058047285,-1.38683978,-1.274591253,-1.208752703,-5.739968082,-5.212699025
YIL165C,YIL165C,,TFIID,tail-independent,3.648344302,1.176483753,0.026935997,-2.05637874,-1.952352926,-1.947736151,-1.796399497,-0.146704905,0.028450539,-1.777003308,-2.007268,0.276604104,-0.152703261,0.849284041,-0.027484376,0.163497858,-4.106199404,-1.622474685
YDL230W,PTP1,TATA-less,TFIID,tail-independent,3.641797835,-1.741514078,-1.144793734,-2.955573209,-3.155101368,-4.205390056,-3.062363724,-0.3177888,-0.166785696,-2.806803257,-3.037617709,0.123880823,-0.143119809,-0.947933313,-0.993784517,-0.905413484,-5.817339011,-5.276989979
YMR222C,FSH2,TATA-less,TFIID,tail-independent,3.640670231,-1.019039756,-1.654369107,-1.948495562,-2.446937195,-4.350175494,-2.592573695,-0.324856105,-0.0747582,-1.777823406,-1.917484532,-0.036687895,0.083880926,-0.510216657,-0.736692609,-0.733095049,-4.355430706,-4.080873814
YPR003C,YPR003C,TATA-containing,TFIID,tail-independent,3.630633517,-1.698836919,-0.864861155,-2.073100413,-1.426304999,-1.410518537,-1.723277108,-0.038593021,0.045635277,-1.781375171,-2.043626932,0.280926176,0.179394955,1.042371244,0.574985432,0.423530469,-4.58674691,-4.445478651
YDR058C,TGL2,,TFIID,tail-independent,3.625650559,-1.569668757,-0.783889485,-2.564104438,-3.351298123,-3.979849339,-2.421986431,-0.128633171,-0.104904846,-2.872480565,-3.004171651,0.187454926,0.566428047,-0.516442754,-0.757024777,-0.9389809,-6.594946589,-6.585753235
YBR264C,YPT10,TATA-less,TFIID,tail-independent,3.625275831,-1.018077482,-1.292718575,-2.282561478,-2.893013422,-4.460829645,-2.754801221,-0.371566535,-0.288331625,-2.54077531,-1.995679257,-0.079019999,0.195270053,-1.194317145,-1.09334216,-1.195596204,-5.078231203,-5.075870211
YJR012C,YJR012C,,TFIID,tail-independent,3.608114568,-1.097172657,-0.847710853,-2.698333803,-2.912640485,-3.769333343,-4.076911402,-0.384905528,-0.103605004,-2.28341202,-2.522362874,0.262536152,0.211690834,0.17979356,0.033865269,-0.414480768,-3.479331176,-3.958115919
YLR091W,GEP5,TATA-containing,TFIID,tail-independent,3.602872514,-1.520758385,-1.057247058,-2.580749435,-2.748337957,-2.734035207,-2.905593773,-0.268924301,-0.226744623,-2.368738634,-2.763924643,0.273952916,0.272023717,0.109251648,-0.343762728,-0.509335838,-6.525912261,-5.590926233
YAL015C,NTG1,,TFIID,tail-independent,3.594072393,-0.238431035,-0.425335671,-2.728585372,-2.967070455,-2.842003025,-3.033941236,-0.454421411,0.07613567,-2.251278564,-2.507713336,0.327441856,0.496127172,0.232392298,-0.1742015,0.054455099,-5.812177306,-5.213083619
YHR194W,MDM31,TATA-less,TFIID,tail-independent,3.589629793,-1.646413432,-0.43755601,-1.790612994,-1.374127816,-3.118566231,-1.36245802,-0.189158837,0.077831627,-1.162163445,-1.493520509,0.040349675,-0.043731732,-0.206722967,-0.305373373,-0.352344252,-2.691573691,-3.357954721
YGR288W,MAL13,TATA-less,TFIID,tail-independent,3.567728576,-1.13970973,-0.139932296,-1.492998308,-1.535618407,-2.889658568,-2.157582904,0.016729639,-0.011809302,-0.360561702,-0.63863327,0.259619741,0.202594738,0.005420044,-0.231992175,-0.309200086,-1.901436166,-3.155678752
YFR027W,ECO1,,TFIID,tail-independent,3.566720618,-1.708010222,-1.508983858,-1.869868454,-2.801514228,-3.106902848,-3.096964138,-0.083632975,-0.027764599,-1.646586969,-1.76725606,0.202870179,0.06763991,-0.024728801,-0.182405667,-0.365710689,-5.390854985,-4.983352419
YEL020C,YEL020C,,TFIID,tail-independent,3.561777673,-1.453416975,-0.840113701,-2.786896269,-3.216773426,-3.64306455,-1.63041733,-0.264416839,-0.04988157,-2.19033722,-2.076665073,0.09894504,0.129780355,-0.078921601,-0.681473984,-0.54654445,-4.886280316,-5.604402382
YOL033W,MSE1,TATA-less,TFIID,tail-independent,3.542628268,-1.576206242,-0.450092591,-2.946631888,-3.552203449,-5.512690953,-3.27008495,-0.255971013,0.132619948,-2.251950907,-2.202784336,0.261588095,0.207474166,-0.076405773,-0.563793634,-0.380232029,-4.488120377,-5.288547059
YOL073C,DSC2,,TFIID,tail-independent,3.542511059,-1.832446891,-1.17977099,-1.728077684,-1.852025477,-3.873591109,-1.908200357,-0.306324112,-0.023242613,-2.085608716,-2.614329615,-0.009438904,-0.027378581,-0.182986062,-0.309451294,-0.542367187,-4.504755609,-4.739685096
YJR152W,DAL5,,TFIID,tail-independent,3.537499583,-1.581666609,-0.578233259,-2.627560602,-2.404839109,-4.764363912,-1.458383069,-0.307793276,0.134301092,-1.582670689,-1.674848004,0.247062433,-0.133773852,-0.17858333,-0.672343833,-0.517902042,-3.427421224,-4.103332647
YCL038C,ATG22,TATA-less,TFIID,tail-independent,3.536232873,-1.916465693,-0.611985251,-2.67817795,-3.016569299,-1.990254203,-2.526979492,-0.212391722,-0.24291159,-1.597780844,-1.225873372,0.053667065,0.082434272,-0.179229933,-0.649490039,-0.781086279,-1.895079398,-3.702126588
YMR155W,YMR155W,,TFIID,tail-independent,3.531421226,-1.541346445,-0.549338664,-2.603629432,-2.71439416,-4.79734444,-2.628051729,-0.143876674,0.070549458,-1.533286466,-1.609101854,-0.111808236,0.091410485,0.309457501,-0.05862615,-0.155640996,-2.184968882,-3.315002037
YPL098C,MGR2,TATA-less,TFIID,tail-independent,3.52844567,-1.197596104,-0.906040766,-2.317399409,-3.041615905,-3.852235076,-2.166173736,-0.247096609,-0.190648084,-2.144836836,-2.156290452,-0.033683126,0.053842144,-0.655433322,-0.766590435,-0.92204837,-4.389890685,-4.736354153
YDR022C,ATG31,TATA-less,TFIID,tail-independent,3.527364573,-1.588002245,-0.106816406,-2.829034376,-3.640059665,-0.800575407,-2.051754447,-0.432199873,-0.265396576,-3.201992934,-3.418881028,0.291848655,0.207906761,-0.66771618,-0.56019829,-0.681972934,-2.494764692,-1.869770959
YGL208W,SIP2,TATA-less,TFIID,tail-independent,3.525342194,-1.414257684,-0.309297762,-1.796925574,-2.651447007,-2.587976117,-3.710403361,-0.162493405,-0.01267202,-1.933291911,-3.088998803,0.072221221,0.079439522,0.495184074,0.398342235,0.052914046,-2.324668257,-3.935423057
YDL194W,SNF3,TATA-less,TFIID,tail-independent,3.516856101,-1.318996794,-0.245185987,-2.782170373,-3.817734216,-4.407065021,-2.753582796,-0.181151151,0.055436386,-2.459431619,-3.019145049,0.510590217,0.329610159,-0.906681683,-1.054320525,-0.928383561,-5.187720584,-5.732146044
YBL019W,APN2,,TFIID,tail-independent,3.516510401,-1.490466336,0.086834271,-3.302122992,-4.337949146,-5.377591903,-3.774487385,-0.118234998,0.02936133,-3.178509491,-3.020917906,0.147430364,0.339530753,0.025283717,-0.710137448,-0.667888918,-6.116863758,-6.468437027
YPR066W,UBA3,,TFIID,tail-independent,3.503135822,-1.049412066,-0.58459543,-2.22025479,-2.788882816,-3.84859741,-3.119176407,-0.385250952,-0.02489333,-2.394156422,-2.242673452,0.071390003,-0.203317664,-1.613222307,-1.339358509,-1.1542275,-4.829722735,-5.016689767
YBL015W,ACH1,TATA-containing,TFIID,tail-independent,3.502867406,-0.154848575,0.46122291,-1.006157375,-1.667439692,-0.306637363,-0.610035555,0.194361551,0.200983528,-1.635435377,-2.153514108,0.307925698,0.089862933,1.343220137,0.373420912,0.024354336,-5.100136671,-4.098489863
YLR231C,BNA5,,TFIID,tail-independent,3.492689849,-3.924233364,-2.399407776,-2.871245973,-3.713624303,-1.558929585,-2.869094395,-0.374225626,0.011886079,-3.87782813,-3.963310794,0.072118362,0.080154771,-0.005124956,-0.193238755,-0.316379101,-4.754887502,-5.920096134
YJL102W,MEF2,TATA-less,TFIID,tail-independent,3.488861893,-2.08358632,-0.971403566,-1.86560438,-2.622130025,-2.129246184,-1.393875254,-0.072103111,-0.097206867,-2.864451232,-3.551049865,-0.105233094,-0.034513379,0.741853907,-0.069614048,-0.080217049,-4.935259109,-5.244204427
YIR035C,YIR035C,TATA-containing,TFIID,tail-independent,3.487944992,-1.423862278,-1.712261678,-1.573135972,-2.784293403,-0.759767297,-2.860541135,-0.411106036,-0.232701848,-2.508848942,-2.36415633,-0.172515894,0.011963777,0.268830993,0.203077368,-0.228429517,-4.625376769,-4.958956742
YBR128C,ATG14,,TFIID,tail-independent,3.475985724,-2.319029367,-0.37752897,-2.830241628,-3.167710357,-4.650338705,-2.133575959,-0.166676865,0.050626073,-2.867896464,-2.933572638,0.185426095,0.036988493,0.084692546,-0.332970713,-0.433274846,-5.945218714,-5.256662323
YIL153W,RRD1,,TFIID,tail-independent,3.468344782,-1.217282567,-0.648336045,-2.284307401,-2.391274436,-3.322758833,-1.886282512,-0.232919075,-0.211662911,-1.8861801,-2.333108662,0.012741456,0.023928174,-0.583363467,-0.974960884,-0.89777749,-4.650846603,-4.628470171
YOR084W,LPX1,,TFIID,tail-independent,3.460493436,-2.604562593,-1.843023151,-1.788914489,-2.567108776,-2.181650677,-1.413496957,-0.150633,0.094962792,-1.564537683,-2.113947202,-0.166912482,0.024232682,-0.495489672,-0.608796932,-0.766498564,-3.158827293,-3.824366262
YGR174C,CBP4,TATA-less,TFIID,tail-independent,3.458901036,-1.296909499,-0.390034517,-2.022372096,-3.855088638,-4.078163962,-3.523214117,-0.106013637,0.127749319,-2.523109807,-2.670178503,0.485929013,0.293082982,-0.513859558,-0.42886645,-0.619749727,-6.377817853,-5.085659923
YPL119C,DBP1,,TFIID,tail-independent,3.447726215,-1.527185864,-0.601352794,-2.652930856,-3.095165011,-3.258291474,-2.516376776,-0.141555701,-0.016336846,-3.537048726,-3.933588917,-0.078799632,0.309752955,0.058806489,-0.077582847,-0.197445559,-4.5884131,-5.073948292
YMR154C,RIM13,TATA-less,TFIID,tail-independent,3.434664232,-1.368661008,-0.296791034,-3.036410558,-2.851936281,-4.865833941,-3.435282646,-0.120294234,0.00869751,-2.616617839,-2.782194848,0.117654871,0.11419077,0.22442385,-0.42908458,-0.464980684,-4.733639768,-5.639762752
YJL205C,NCE101,TATA-less,TFIID,tail-independent,3.430983232,-1.465397398,-0.109553975,-2.549973098,-2.608008607,-4.666054796,-4.337577567,-0.196647008,-0.201533282,-3.152040123,-1.975752454,0.024128271,0.173449633,-1.16653545,-0.785141806,-1.324719169,-4.8008999,-5.416964156
YIL064W,EFM4,TATA-less,TFIID,tail-independent,3.426514974,-0.27443811,-0.744470441,-3.122305573,-2.558137677,-3.987078291,-3.032534493,-0.273619268,-0.225841209,-1.297534119,-1.068847163,0.636688366,0.490918503,-1.868471503,-1.126513879,-1.063458748,-3.992555188,-4.785389591
YLR165C,PUS5,TATA-less,TFIID,tail-independent,3.411126264,-1.575484301,-0.680840352,-2.57109613,-2.627301661,-3.662345274,-3.874647657,-0.153909098,0.046123624,-1.575585702,-2.135420209,0.090158101,0.216446562,0.102944449,-0.077032781,-0.295368771,-4.035128223,-3.880646348
YNR041C,COQ2,TATA-less,TFIID,tail-independent,3.410208609,-1.290538052,-1.275253813,-2.29428481,-2.779422298,-5.101289279,-2.668498393,-0.286442058,-0.198534973,-2.102438257,-1.996394763,0.120369177,0.063810943,-1.236173557,-1.139912374,-1.185302826,-4.552484877,-4.651976115
YMR138W,CIN4,,TFIID,tail-independent,3.405599235,-1.430116605,-0.329532499,-2.954080479,-3.067674781,-5.648902141,-5.043111305,-0.220993512,-0.102539446,-2.385667564,-2.181025995,0.39702955,0.185038664,-1.656357921,-1.216467824,-1.232686123,-5.25948174,-5.13442632
YHL032C,GUT1,TATA-less,TFIID,tail-independent,3.40263068,-1.188707419,-0.80319156,-2.223974655,-2.300860004,-2.833025018,-1.471467694,-0.100642329,-0.014916651,-1.523885583,-1.771722827,-0.028462684,-0.191158836,-0.319128338,-0.483406806,-0.49208001,-3.104170556,-3.641517219
YJL103C,GSM1,,TFIID,tail-independent,3.396370972,-0.718983974,0.571091932,-2.026808537,-2.777787045,-1.45382014,-2.197749688,0.003824828,0.194219213,-1.648480978,-2.425839995,0.262388327,-0.111917088,0.17528884,-0.666229427,-0.591867716,-3.451211112,-4.071673496
YBL013W,FMT1,TATA-less,TFIID,tail-independent,3.392572401,-2.886670343,-1.266573683,-3.390699165,-3.930334248,-2.913909178,-1.366225057,-0.32630046,-0.061549006,-3.345358391,-3.69341929,0.002774948,0.014335323,-0.774647191,-1.267606997,-0.956586661,-6.134181816,-6.247562413
YKL219W,COS9,TATA-containing,TFIID,tail-independent,3.387348756,-0.944153921,0.084675581,-2.455262731,-3.188756856,-1.634209423,-2.581569086,-0.492953131,-0.145101168,-2.038032014,-2.306399916,0.201578692,0.061211737,-0.054459852,-0.646797285,-0.366547187,-4.039138394,-4.195826865
YJL206C,YJL206C,,TFIID,tail-independent,3.384712733,0.294157009,0.265688733,-2.605191348,-3.096272234,-3.211017495,-4.049016041,-0.231399127,0.097572869,-1.962809441,-2.52270829,0.242467579,0.159045107,0.539054504,-0.205589176,-0.114054493,-4.465380885,-4.62853539
YPR196W,YPR196W,,TFIID,tail-independent,3.380538536,-0.331156219,0.793365547,-2.700130445,-2.932810578,-1.97798679,-1.355888631,-0.271361673,0.153776847,-1.204091605,-1.470386481,0.322113639,0.264605114,-0.483536888,-0.685637477,-0.691765434,-4.410933101,-3.899032371
YMR196W,YMR196W,,TFIID,tail-independent,3.36360106,-1.27853172,0.038950911,-0.990353685,-1.905805599,-0.627637917,-0.481620177,-0.057742643,0.134455896,-0.828435975,-1.515010648,-0.326088886,-0.138836114,1.328777358,0.956444883,0.5671327,-1.117382772,-2.360622577
YDL241W,YDL241W,TATA-containing,TFIID,tail-independent,3.352686215,-1.210170323,-0.981734367,-1.037947815,-1.961134975,-0.938325563,-3.700439718,-0.40651686,0.422986252,-1.313416595,-1.486398666,1.193285943,-0.046315193,0.372646497,0.239444134,-0.318179227,-5.497186541,-4.63420602
YLR050C,YLR050C,TATA-containing,TFIID,tail-independent,3.34038613,-1.138021719,-0.699336815,-2.070374637,-2.979673947,-2.56380635,-3.529446845,-0.086448169,0.099926066,-2.908139142,-2.282933963,0.188468568,0.081354695,-0.968214052,-1.061679659,-0.935579447,-3.196397213,-4.685422683
YKL208W,CBT1,TATA-containing,TFIID,tail-independent,3.337898904,-0.962878302,-0.238652139,-2.570051376,-3.546224048,-4.176423814,-3.951398579,-0.419713986,-0.107510445,-2.456275426,-2.8853165,0.219131584,-0.048066659,-0.100415047,-0.603016302,-0.756062305,-6.18101418,-5.603051639
YGR263C,SAY1,,TFIID,tail-independent,3.334741054,-1.325675183,-0.182150946,-3.088113173,-3.369393871,-5.002967072,-3.839919035,-0.295919044,0.006463055,-2.657918098,-3.028133139,0.213029305,0.087674458,-0.749516253,-0.922904995,-0.775733728,-1.956004096,-3.554363683
YLR326W,YLR326W,TATA-less,TFIID,tail-independent,3.329003472,-1.142951915,-0.948335453,-2.893440053,-2.843928931,-2.877330301,-2.875288075,-0.289482943,-0.060491339,-2.104063861,-2.096160947,0.075127815,0.068365029,-0.811058571,-0.613387047,-0.728473407,-4.405042489,-4.328918508
YER046W,SPO73,,TFIID,tail-independent,3.325805941,-1.274695058,0.494698712,-2.375279587,-1.986778219,-0.465174632,-0.376429435,-0.430020529,-0.139251186,-1.893084796,-2.441227023,0.298668854,0.085487899,-0.62906941,-0.771387253,-0.906439995,-4.91753784,-4.460992133
YBR085W,AAC3,TATA-less,TFIID,tail-independent,3.286519099,-1.420262538,-0.425114123,-3.8344457,-4.393018835,-1.362324017,-1.405756274,-0.762859372,-0.582860978,-2.486538445,-1.875971534,0.360923943,0.57975421,-1.452671088,-0.965739967,-0.627337077,-4.862120725,-4.757966895
YDR085C,AFR1,,TFIID,tail-independent,3.277154825,-1.439561789,-1.304374341,-0.760811694,-1.75660744,-0.387028012,0.785196892,-0.029534898,0.204631519,-2.723528685,-3.579275468,0.004391769,-0.385928226,0.398439216,-0.538845509,-0.859062053,-3.62833001,-4.105031337
YKL151C,YKL151C,TATA-containing,TFIID,tail-independent,3.267801987,-1.750383388,-1.130024403,-1.059916326,-1.286107844,-0.204028803,-1.712233957,0.025491776,0.009914945,-3.197430221,-3.193973872,0.264385154,-0.010850756,0.342627929,0.284667847,-0.079432065,-5.624944186,-5.584868865
YBL059W,YBL059W,TATA-less,TFIID,tail-independent,3.260915546,-1.159152733,-0.781168256,-1.84537999,-2.205284277,-5.315564357,-5.136051042,-0.1419086,-0.02661323,-2.514236998,-2.739085646,0.126488529,0.296497766,-1.290157448,-0.696401884,-0.880920345,-5.637966538,-5.226307471
YFR020W,YFR020W,,TFIID,tail-independent,3.255985607,-1.181113437,-1.093884163,-3.369925268,-2.457310921,-4.247184512,-3.439430776,-0.26910892,0.222684613,-2.284554139,-1.98862521,0.18991011,0.202010921,0.335161039,-0.155673271,-0.043052198,-4.932313192,-5.380898216
YNL148C,ALF1,TATA-less,TFIID,tail-independent,3.209257329,-2.290357298,-1.782753022,-3.987439397,-4.532267727,-4.169018405,-3.34402161,-0.406245431,-0.043343372,-3.677260937,-3.344746177,0.008415511,0.253667676,-1.692586429,-1.492167785,-1.544904859,-5.91201108,-5.752825036
YBR037C,SCO1,TATA-less,TFIID,tail-independent,3.206220537,-1.848551937,-1.074164605,-2.088474423,-1.944266602,-3.281925911,-2.834708591,-0.197049573,-0.100075301,-2.531225929,-2.566828189,0.120088365,0.074646177,-0.30937217,-0.256711899,-0.336607122,-5.388542379,-4.878154068
YER119C,AVT6,TATA-less,TFIID,tail-independent,3.189101162,-1.592229982,-0.760840234,-2.385156357,-1.96723644,-3.860399984,-2.66802546,-0.155912281,-0.131087656,-2.482596049,-2.910880667,-0.145245727,-0.2970099,-0.066579605,-0.495226621,-0.318770806,-4.54399072,-4.931217476
YPR096C,YPR096C,,TFIID,tail-independent,3.185398822,-1.409499599,-1.341758728,-1.491057584,-1.826081745,-4.030730183,-2.168024602,-0.208586622,0.201128159,-1.840195751,-1.153156788,-1.60E-16,0.07810878,0.471038923,0.073434391,-0.271460838,-4.224231421,-4.273178963
YDR030C,RAD28,,TFIID,tail-independent,3.182873041,-0.904752653,-1.115820838,-2.422951161,-1.8970738,-4.733759415,-3.016096833,-0.159113483,-0.063241891,-1.350198302,-1.68160616,0.326468842,0.625032101,-0.591750094,-0.654193514,-0.840780503,-4.363404731,-4.933563603
YGL045W,RIM8,,TFIID,tail-independent,3.177783594,-0.767087256,0.111216903,-2.77817003,-2.261735681,-2.446296335,-0.475117549,-0.071439047,-0.011778582,-1.477280588,-1.983116997,0.289103784,0.070412235,-0.258636725,-0.752333444,-0.798983372,-4.090517782,-4.330166657
YHR100C,GEP4,TATA-less,TFIID,tail-independent,3.176489901,-1.287272822,-0.831450104,-1.743369999,-3.531549802,-3.620985196,-4.222993044,-0.088842625,-0.257269907,-2.668175869,-2.941940962,0.318197521,0.040123885,-0.711056804,-1.050250968,-0.875133255,-4.794935663,-4.928288633
YLR099C,ICT1,TATA-containing,TFIID,tail-independent,3.165454532,-1.977788567,-2.026827375,-1.822938831,-2.254786344,-0.814646611,-2.091797331,-0.191048293,0.132215195,-2.534771264,-2.309946414,-0.036808795,-0.003239101,0.568796208,0.815121966,0.648689405,-5.465974465,-4.923649114
